selecteer,uuid,entity_thumb,ft_fotonummer,photoid,ft_datum_jaar,ft_omschrijving,auteursrechten_vervaardiger_naam
,1c424bcc-d547-41ab-b4a3-0fdad4d3c655,,{0.29773},{HGA001402623},1958,"Houtrustweg, de nieuwe en de oude Houtrustbrug, op de achtergrond de Sportlaan",Stokvis
,1c43ca5a-9211-4c37-8e9a-0400ea346c6f,,{0.49080},{HGA001421146},1988,"Morsestraat nr.19, exterieur van zorghuis dr. Willem Drees","Kempff, P.G."
,1c487bea-1b18-4c69-bd06-71acf683fc5b,,{0.05037},{HGA001030895},1981,Aarnout Drostlaan nrs. 93 en lager gezien van de Janssoniusstraat naar de Capadosestraat,"Kempff, P.G."
,1c4a6f14-47cf-4250-a586-c937ca7ccada,,"{400075,5.05142}",{HGA001311504},2004,"Gezicht vanuit het zuiden op het centrum van Den Haag met o.a. de Zürichtoren, Hoftoren, het stadhuis, de ministeries van Binnenlandse Zaken en Koninkrijksrelaties en Justitie, de woontoren Jan van Riebeekstraat, Center Court","Oosterkamp, E.J."
,1c5b33e5-a9b8-490c-ba01-1788a1e049c4,,{0.29897},{HGA001402747},1971,"Houtrustweg, sportterrein 'Houtrust'",Stokvis
,1c5e73b0-4140-41b4-af22-d60d59a5f786,,{1.18699},{HGA001055990},1972,"Congres inzake Sociale Welzijnszorg. De Italiaanse minister van Sociale Zaken, Coppo (rechts), in gesprek met de adjunct-secretaris der Verenigde Naties, mevrouw H. Sipila, en de voorzitter van het congres, minister P.J. Engels",Stokvis
,1c6228ee-7e15-4462-ab69-62874814ef03,,{1.21164},{HGA001020515},1976,"Opening van de tentoonstelling 'De Schilderswijk getekend' in het gemeentearchief, met o.a. de kunstenaars Jan van Dijk en Theo van Laar (geheel rechts)","Kempff, P.G."
,1c630bba-3823-4786-86ed-b903c412066d,,{0.46722},{HGA001439024},1982,"Louis Couperusplein, zittende vrouw (G. Stauthamer)","Kempff, P.G."
,1c63f41d-c343-46bf-8771-1a42a621b084,,{1.18064},{HGA001055357},1970,"De minister van Buitenlandse Zaken mr. J.M.A.H. Luns, tekent met de Sovjet-Russische onderminister B.P. Boegaew (links) de luchtvaartovereenkomst tussen Nederland en de Sovjet-Unie, waarbij de KLM via Siberië naar Japan mag vliegen. Rechts de staatssecretaris van Verkeer en waterstaat, M.J. Keyzer",Stokvis
,1c73672e-a7ad-4624-bcbe-116facee63b0,,{820304},{HGA001255929},1983,Luchtfoto Buurtschap Centrum 2005. In het midden de Hooigracht en daaronder de Denneweg met de brug naar de Frederikstraat (links). Bovenaan de Koninginnegracht en de Koningskade met het Provinciehuis. Links de Mauritskade de de Dr. Kuyperstraat.,Delta-Phot
,1c7371b2-183e-4dfe-a882-41797e275152,,{0.82993},{HGA001257215},1981,"Withuysstraat nrs. 119-85, gezien naar de Rosseelsstraat","Kempff, P.G."
,1c766157-dde8-4198-9117-2ad7d28b251a,,{0.48059},{HGA001420328},1980,"Max Havelaarstraat nr. 6 en hoger, gezien naar de Beetstraat","Kempff, P.G."
,1c956675-ae4f-4846-bb54-618395302e97,,{0.83337},{HGA001258647},1993,"Zeesluisdwarsweg, 2e, met op de voorgrond de Dr. Lelykade","Kempff, P.G."
,1c96de8c-adc7-443e-863e-920a291d3e84,,{0.30499},{HGA001403348},1990,"Isabellaland, flatgebouw (foto vormt één geheel met Fotonr. 0.30498)","Kempff, P.G."
,1c99ee0f-b024-465f-80bf-2bb449ba28fa,,{0.78842},{HGA001250925},1976,"Zeekant, sloop van het Seinpost theater en restaurant, gezien vanaf de Boulevard","Kempff, P.G."
,1cb92580-940f-49d5-a244-42164a9c853b,,{0.21687},{HGA001065656},1978,"Gevers Deynootweg, detail van het dak van het Palace Hotel","Kempff, P.G."
,1cc87dd4-26b2-459c-9964-75140e1a1172,,{0.21696},{HGA001065665},1978,"Gevers Deynootweg, detail van het dak van het Palace Hotel","Kempff, P.G."
,1ccbb66f-1570-435b-9042-033fa8c69e3e,,{870481},{HGA001870481},1975,"Prinsegracht nr. 22, Huis Luchtenburch","Paans, M."
,1cce258f-0469-4d64-98ed-ca39156e26f8,,{1.17016},{HGA001054311},1967,"Blijde inkomst van prinses Margriet en mr. Pieter van Vollenhoven op de gemeentegrens bij de Schenkkade, de dag vòòr hun huwelijk. Naast hen burgemeester mr. H.A.M.T. Kolfschoten",Stokvis
,1cd793d9-7a1a-413c-a342-158dfee94350,,{883122},{HGA001883122},1975,"Plein, aanleg van de ondergrondse parkeergarage voor 570 auto's; op de achtergrond de ministeries aan de Turfmarkt",Stokvis
,1cdab210-588b-49e8-89dc-7c3c294e2f10,,{0.20990},{HGA001064962},1964,"Gevers Deynootplein, Kurhaus-bar",Meyer/Stokvis
,1cde7f6b-3109-4246-92e2-d063456df2d4,,{1.17332},{HGA001054626},1968,Viering van de jaarwisseling,"Brugge, G.J. ter"
,1ce0c8de-5958-4b3e-8cbb-ffff13e79fc3,,{883100},{HGA001883100},1975,"Strand, ter hoogte van het Palace Hotel, op de achtergrond de Oranjeflats",Stokvis
,1ce4291c-8531-4bdf-a835-4addc0337d37,,{0.51936},{HGA001424001},1982,Noordpolderkade vanaf nr. 165,"Kempff, P.G."
,1ce56e59-573f-43fb-ae0a-01e6e95d9345,,{0.40974},{HGA001410781},1981,"Laakweg, gezien vanaf de Rijswijkseweg","Kempff, P.G."
,1cebf926-ff64-4eba-b028-f96d6053b257,,{0.18040},{HGA001062023},1990,Dynamostraat,"Philips, Lilian"
,1cfca25e-346c-4544-9e63-a043103567bc,,{0.06042},{HGA001031903},1980,Amazonestraat 54-68,"Kempff, P.G."
,1d009559-d175-458b-b5c6-fe215d603ddb,,{1.62275},{HGA001002260},1972,"A. van Es, staatssecretaris van Marine (1963-1972), misschien na zijn ontslagname op 15/9/1972 gefotografeerd",Stokvis
,1d02ad53-9620-4c13-896b-c33e3c168343,,{0.29540},{HGA001402394},1988,"Hoogstraat nr. 25, parfumerie- en byouteriewinkel E. Rimmel","Kempff, P.G."
,1d1de4dd-5506-4506-a42c-91d90abe90c3,,{1.13480},{HGA001050798},1953,Het Franse nationale orkest onder leiding van Henri Tomasi speelt ten bate van het nationale rampenfonds in het Gebouw van Kunsten en Wetenschappen,Stokvis
,1d1f3414-81f8-4854-bb76-b1e845592ed4,,{860276},{HGA001860276},1945,"Bevrijding, Buitenhof, gezien naar het Binnenhof","Biegstraaten, F.W.H."
,1d3e25c7-9728-46bc-ab17-b669c41a7be7,,{0.30207},{HGA001403057},1981,"Hugo Verrieststraat, gezien van de Sinjeur Semeynsweg richting Ledeganckplein","Kempff, P.G."
,1d435132-8b09-4b75-abcb-175216adc15a,,{0.74135},{HGA001245591},1978,Viviënstraat nrs. 40-44,"Kempff, P.G."
,1d50c44d-04d7-4e44-9714-2d929ebd6524,,{0.49666},{HGA001421732},1982,"Neherkade nrs. 106, 110 en 114","Kempff, P.G."
